图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Citizen Park-预测置信度,Group photo-预测置信度,airport-预测置信度,ancient temple-预测置信度,art gallery-预测置信度,backpacker-预测置信度,beach-预测置信度,botanical garden-预测置信度,bridge-预测置信度,cable car-预测置信度,camping-预测置信度,canyon-预测置信度,castle-预测置信度,cave-预测置信度,church-预测置信度,city walk-预测置信度,cliff-预测置信度,concert hall-预测置信度,couple-预测置信度,desert-预测置信度,dining-预测置信度,entertainment district-预测置信度,exhibition hall-预测置信度,family with kids-预测置信度,forest-预测置信度,fountain-预测置信度,glacier-预测置信度,harbor-预测置信度,hiking-预测置信度,island-预测置信度,lake-预测置信度,library-预测置信度,monument-预测置信度,mountain-预测置信度,museum-预测置信度,nightclub-预测置信度,ocean-预测置信度,opera house-预测置信度,picnic-预测置信度,railway-预测置信度,reef-预测置信度,river-预测置信度,selfie-预测置信度,senior traveler-预测置信度,shopping mall-预测置信度,skiing-预测置信度,solo traveler-预测置信度,souvenir shop-预测置信度,sunbathing-预测置信度,temple-预测置信度,theater-预测置信度,tour group-预测置信度,train-预测置信度,valley-预测置信度,volcano-预测置信度,waterfall-预测置信度,zoo-预测置信度
<DATA_ROOT>/tourism_pic/test/Citizen Park/d2246ac517c2081644ca9bd7a3cde12a.jpg,0,Citizen Park,0,Citizen Park,21,entertainment district,38,picnic,True,0.9996153,2.7464275e-06,1.8776365e-06,5.585836e-08,5.224406e-07,3.4444548e-07,1.6725683e-07,4.137789e-06,5.4972597e-06,7.216893e-06,6.552508e-06,1.0575786e-06,3.4783916e-06,9.714694e-07,9.099525e-07,1.9747367e-05,4.1822958e-07,3.4391374e-07,1.1001872e-06,5.632738e-07,3.3892076e-07,9.768913e-05,1.9536297e-05,7.238343e-06,2.322697e-06,1.2745749e-05,1.4938881e-07,1.732174e-05,2.1987633e-07,3.436069e-07,2.5863906e-06,2.9523032e-06,7.688338e-06,1.5838993e-06,2.25515e-06,9.40664e-07,3.5633573e-07,5.438378e-06,3.4866633e-05,9.0501345e-07,2.1334458e-08,1.0401825e-05,4.8977454e-06,4.08344e-06,6.1417285e-07,4.3541636e-08,4.4016613e-07,5.1858433e-06,6.205328e-06,2.1376147e-06,8.781782e-06,1.0497433e-05,1.4780789e-05,2.681396e-05,9.34342e-07,7.7216055e-07,1.2827303e-05
<DATA_ROOT>/tourism_pic/test/Citizen Park/adddd6483f626c970dbdfb612d3079c4.jpg,0,Citizen Park,32,monument,0,Citizen Park,34,museum,True,0.045124143,2.9188395e-06,3.0056403e-06,8.425063e-05,1.0417816e-05,1.8153967e-06,7.7979297e-07,1.6315478e-05,2.584855e-05,2.5933936e-05,7.649464e-06,2.9509835e-07,6.428006e-06,1.1282486e-06,6.6480993e-06,1.6327122e-05,3.5073806e-06,1.5815698e-06,2.0879472e-06,6.8685097e-07,6.084982e-07,1.7064007e-05,6.2034983e-06,3.6361798e-06,1.9253641e-06,0.00063609204,1.1571101e-06,0.0003384412,2.1506169e-06,7.072345e-06,1.9949757e-06,1.307719e-05,0.9521407,8.701966e-07,0.0011193806,6.492025e-07,2.7611318e-07,3.612407e-06,3.4644778e-05,1.6701744e-06,1.2692017e-06,6.5334807e-06,9.408606e-06,3.3616598e-06,4.1923857e-07,2.8931615e-07,3.5765165e-06,5.481077e-06,8.083729e-06,2.4213925e-05,1.924795e-06,0.00015226485,5.329858e-06,2.4091154e-05,1.0011075e-05,1.7589991e-06,6.903459e-05
<DATA_ROOT>/tourism_pic/test/Citizen Park/2a57305f4be04fc21514a83793be4e78.jpg,0,Citizen Park,0,Citizen Park,21,entertainment district,53,valley,True,0.9990114,9.0694e-06,4.4227463e-06,1.4602809e-07,1.0914831e-06,7.121285e-07,2.8747579e-07,5.7305588e-06,2.6103848e-05,1.7372136e-05,1.018835e-05,5.5844484e-06,6.938038e-06,3.071199e-06,1.064077e-06,3.672123e-05,8.559799e-07,7.2864844e-07,1.7857379e-06,1.8981727e-06,5.430111e-07,0.00028216446,6.7491615e-05,8.946846e-06,2.3382286e-06,1.7394585e-05,1.0530837e-07,9.094245e-05,1.9807369e-07,5.4799534e-07,2.4159606e-06,6.4492374e-06,2.0131785e-05,3.1275588e-06,3.5105181e-06,1.4867419e-06,3.3509852e-07,1.4357876e-05,2.8794855e-05,2.4911542e-06,4.93368e-08,2.6455416e-05,6.4810024e-06,7.293155e-06,1.8770319e-06,8.6823455e-08,1.0595545e-06,2.2158993e-05,1.4621972e-05,5.0753474e-06,1.6256732e-05,2.612442e-05,5.1886178e-05,0.000100735946,1.977416e-06,9.63565e-07,1.7718388e-05
<DATA_ROOT>/tourism_pic/test/Citizen Park/99e260de79b1afdbb1a7da8ff5381ca9.jpg,0,Citizen Park,0,Citizen Park,15,city walk,21,entertainment district,True,0.85546696,1.5914231e-05,5.2566847e-05,5.3385736e-07,5.2811783e-06,2.9502575e-05,6.9921884e-06,5.97479e-06,0.000117578355,0.0013067528,1.9859372e-05,1.2305566e-05,1.5945008e-05,4.506891e-06,1.2560436e-05,0.07770563,4.6375194e-06,3.559934e-06,7.725754e-06,1.28265765e-05,8.730131e-06,0.058496077,0.00028921364,2.3352393e-05,3.6754927e-06,9.257021e-05,1.8824552e-06,0.0018208192,3.372915e-06,4.2777624e-06,4.5125594e-06,3.522473e-05,0.00012283082,1.8360855e-05,2.6843347e-05,3.045581e-05,5.2192297e-07,0.00027749554,0.00022102278,1.3717014e-05,3.2455554e-07,6.819726e-05,4.225823e-05,2.7804319e-05,0.00058735046,1.7002835e-06,9.580166e-06,0.0016243642,0.00011221845,6.434719e-05,0.00011699494,0.00029221678,0.00013035233,0.00042783542,6.6899734e-06,3.5680262e-06,0.00018182813
<DATA_ROOT>/tourism_pic/test/Citizen Park/a604a0f4708296fd46b313202072d75e.jpg,0,Citizen Park,0,Citizen Park,21,entertainment district,15,city walk,True,0.9995809,1.5808328e-06,2.72441e-06,1.1592536e-07,6.0275676e-07,3.0746108e-07,2.172434e-07,6.750997e-06,3.836271e-06,8.792038e-06,4.914927e-06,1.3066228e-06,6.892938e-06,1.2809008e-06,9.991737e-07,6.148051e-05,5.275982e-07,2.2022026e-07,9.4850463e-07,1.4246021e-06,1.9392435e-07,6.470763e-05,1.8614413e-05,4.7071608e-06,1.7613111e-06,1.3544869e-05,1.13113884e-07,2.223888e-05,3.1004987e-07,1.1294169e-06,1.9767479e-06,3.4256723e-06,1.18354255e-05,3.963192e-06,2.9546973e-06,1.1690373e-06,3.3590695e-07,7.660482e-06,2.2835147e-05,7.2437257e-07,2.9317789e-08,6.0317802e-06,5.4330485e-06,3.5435544e-06,1.0580002e-06,3.9057948e-08,6.590922e-07,6.0470543e-06,8.162274e-06,4.208613e-06,5.7561024e-06,9.019507e-06,1.1410471e-05,5.3119238e-05,1.9002695e-06,8.46041e-07,1.2645161e-05
<DATA_ROOT>/tourism_pic/test/Citizen Park/5446aa61c384077a453ed90c4a5198e4.jpg,0,Citizen Park,0,Citizen Park,21,entertainment district,15,city walk,True,0.9993061,3.36453e-06,3.5063267e-06,1.5678938e-07,1.0301575e-06,4.9871915e-07,2.0540074e-07,7.7791265e-06,1.2001206e-05,1.30686985e-05,9.179067e-06,3.821984e-06,1.0590159e-05,3.2092873e-06,2.0247749e-06,9.3370036e-05,8.7365646e-07,6.1464374e-07,1.7399176e-06,1.6149627e-06,4.511705e-07,0.00014861299,2.4809777e-05,9.053355e-06,5.7333973e-06,2.4573219e-05,3.1387003e-07,3.0175002e-05,4.216781e-07,9.722002e-07,6.4773153e-06,4.7087847e-06,1.813302e-05,5.7143898e-06,6.238626e-06,3.6077827e-06,4.1607518e-07,1.1785549e-05,3.328037e-05,1.0680565e-06,3.2751107e-08,1.9771856e-05,5.5405844e-06,4.607696e-06,1.3051678e-06,1.03156275e-07,9.046981e-07,9.16072e-06,7.5930548e-06,6.365179e-06,1.1267447e-05,1.9021447e-05,1.3891432e-05,5.835641e-05,2.3427667e-06,1.9175159e-06,2.6469326e-05
<DATA_ROOT>/tourism_pic/test/Citizen Park/aae13dcd1cfc9fecca362881dd3abfbc.jpg,0,Citizen Park,0,Citizen Park,7,botanical garden,15,city walk,True,0.97110015,6.93352e-06,2.3455528e-05,1.10128185e-05,5.369523e-06,2.7141246e-05,1.077344e-06,0.012218286,8.6203065e-05,0.00094443467,0.00016332745,2.4159303e-06,2.8223452e-05,3.1133784e-06,9.538219e-06,0.0072950367,1.8892708e-06,6.8251015e-06,4.521273e-06,1.2615089e-05,5.5970363e-06,0.0013625355,0.00021617324,1.8479655e-05,0.00014983596,0.00024914963,4.7572988e-07,0.0003629049,9.076503e-06,2.0295582e-05,3.328745e-06,1.4588556e-05,0.00013635462,1.6046524e-05,2.127247e-05,1.5657477e-05,6.0900796e-08,4.5245528e-05,0.0022544337,1.998577e-05,7.320341e-07,6.1458754e-06,8.6297605e-06,3.4248158e-05,5.350469e-05,1.4920896e-06,0.00012487831,4.3486645e-05,8.085619e-05,0.00096888404,1.0718547e-05,0.00013875414,2.676642e-05,0.00020557325,7.2708413e-06,4.0693412e-06,0.0014112111
<DATA_ROOT>/tourism_pic/test/Citizen Park/e4ec5aa5e20a0dc4f40907f929b58aca.jpg,0,Citizen Park,0,Citizen Park,21,entertainment district,53,valley,True,0.99964774,1.6008438e-06,2.1481026e-06,8.762882e-08,6.6454993e-07,1.9141427e-07,1.17474784e-07,3.3085867e-06,4.809028e-06,3.4714985e-06,3.859677e-06,6.531037e-07,5.622023e-06,1.130831e-06,1.198325e-06,1.3215567e-05,2.6994022e-07,2.0318545e-07,9.603967e-07,1.3723242e-06,2.771078e-07,6.60369e-05,2.4459785e-05,4.351254e-06,1.3335989e-06,1.6033044e-05,2.8664647e-07,2.3154085e-05,8.3816396e-08,9.042758e-07,2.9351113e-06,3.3289696e-06,8.8753895e-06,2.2612835e-06,3.1718268e-06,9.629858e-07,2.9901437e-07,7.209271e-06,1.7441522e-05,4.241102e-07,2.9324784e-08,5.984053e-06,6.6486787e-06,2.2261409e-06,5.4010735e-07,4.4738414e-08,4.833238e-07,4.6529153e-06,1.1088854e-05,2.8744294e-06,8.03941e-06,6.3887296e-06,1.4340411e-05,4.7222802e-05,1.2840369e-06,5.4689053e-07,1.124433e-05
<DATA_ROOT>/tourism_pic/test/Group photo/be9a8b09d05c853afeee06d40a8ab5e8.jpg,1,Group photo,1,Group photo,51,tour group,0,Citizen Park,True,0.00070485176,0.9362108,1.1375302e-05,4.90814e-06,8.803944e-06,0.00054359407,1.2331351e-06,2.0038897e-05,9.159404e-06,8.495545e-06,0.00016585199,4.789215e-06,5.180796e-06,4.4140265e-06,8.2993676e-05,1.1411092e-05,4.102203e-06,5.197226e-06,0.00014822224,6.226212e-06,2.9145815e-06,0.00010878333,5.4227967e-05,0.00040748666,6.941166e-06,1.3584338e-05,9.321864e-07,1.2766929e-05,0.0007007539,9.831237e-06,1.259686e-05,1.1867922e-05,2.0013038e-05,2.3206012e-05,8.623868e-06,9.253172e-06,3.3957429e-07,2.0740438e-06,0.00047045675,1.1140415e-06,6.4931413e-07,5.984735e-05,0.00013255372,8.38697e-05,8.157209e-06,1.8739112e-05,0.00036107926,1.0147551e-05,0.00030310615,0.0001327336,9.679044e-05,0.058700524,3.2666103e-05,9.2923336e-05,3.0267486e-06,3.2701776e-06,0.00012021183
<DATA_ROOT>/tourism_pic/test/Group photo/eedefc5c730746b238af04e8ac551106.jpg,1,Group photo,1,Group photo,23,family with kids,51,tour group,True,0.00016019738,0.9882812,1.7391474e-05,1.0812589e-06,1.9479607e-05,4.6267e-05,2.7469903e-06,5.4046095e-06,2.1482814e-05,1.06598245e-05,3.3526783e-05,1.2345516e-06,1.0414003e-05,5.053838e-06,0.00019030986,4.1626583e-05,2.5802779e-06,2.253574e-06,0.002809875,8.936686e-06,1.231435e-05,4.7427468e-05,0.00013467374,0.0033198528,6.6514867e-06,1.0190434e-05,1.7861578e-06,3.172908e-05,3.945147e-06,6.776947e-06,6.6995776e-06,7.435064e-05,4.352478e-06,7.032744e-06,1.1398692e-05,3.3080545e-05,4.198114e-06,4.7054054e-06,0.00023537497,7.570981e-06,8.1321843e-07,5.4631073e-05,0.0001888883,0.00041784663,0.00019615742,2.2421436e-06,4.300336e-05,2.101248e-05,0.00016503215,1.6639782e-05,5.225616e-05,0.0030933334,1.6222297e-05,4.372533e-05,7.312952e-06,1.0974843e-06,4.39469e-05
<DATA_ROOT>/tourism_pic/test/Group photo/ddec78c0b475b0950f9c8fe0b4660453.jpg,1,Group photo,1,Group photo,51,tour group,35,nightclub,True,1.654114e-05,0.99458534,2.1492231e-05,1.5086712e-07,4.6222763e-06,5.4704537e-06,2.4847725e-07,4.306215e-07,2.973508e-06,8.185679e-06,7.3260964e-07,8.187611e-07,2.1521182e-06,2.1811195e-06,9.573789e-06,7.322877e-05,1.1080816e-06,9.098613e-06,5.5204117e-05,1.5667254e-06,2.577075e-06,0.000320561,0.00023932147,2.5983438e-05,6.5515695e-07,8.342762e-07,1.1965948e-07,8.457304e-06,2.2324163e-07,1.9991003e-06,8.6997227e-07,1.7332786e-05,8.7869904e-07,2.0740108e-06,3.3865836e-06,0.0008763555,2.6057063e-07,1.9126662e-06,3.3683013e-06,1.0153987e-06,5.9671953e-07,1.0362224e-05,0.00047032186,6.4262385e-06,0.00039245328,1.8839615e-06,2.7793271e-06,1.4986091e-05,9.7989425e-05,2.9856187e-06,0.00014455902,0.00249314,9.743121e-06,3.0681385e-05,1.7677871e-06,6.742953e-07,9.559247e-06
<DATA_ROOT>/tourism_pic/test/Group photo/daf6526a69b111e26743c222b728ac3d.jpg,1,Group photo,1,Group photo,18,couple,42,selfie,True,2.6006559e-05,0.9750606,2.6172552e-06,1.8593724e-07,3.8502467e-06,1.4975471e-05,1.7343592e-07,1.4464845e-06,5.5419127e-06,5.8215273e-06,6.183004e-06,5.486504e-07,1.6659004e-06,9.422171e-07,1.6610295e-05,7.377402e-05,7.5842894e-07,1.070248e-06,0.011408541,8.44652e-07,3.985832e-06,5.2226973e-05,2.2393968e-05,0.00018606771,7.073429e-07,2.92511e-06,4.1846636e-08,5.046075e-06,4.6629256e-07,9.781666e-07,6.2008587e-07,1.0987324e-05,1.3240374e-06,4.258383e-07,2.8197765e-06,3.0837935e-05,1.3735306e-07,7.653329e-07,0.000123803,2.925071e-06,1.06390765e-07,8.339796e-06,0.008938524,1.9676176e-05,0.00016338254,4.670861e-07,5.504297e-05,4.1550416e-06,0.00011823689,3.316924e-06,3.9924915e-05,0.003532631,8.120835e-06,9.664834e-06,7.959744e-07,4.085175e-07,1.5590598e-05
<DATA_ROOT>/tourism_pic/test/Group photo/8a625728c74137a14c304bbc7c36d3a2.jpg,1,Group photo,1,Group photo,48,sunbathing,38,picnic,True,0.00016280274,0.88862455,8.344809e-06,1.3568047e-06,7.0602036e-06,0.00069271546,4.5403185e-06,1.6970534e-05,8.7866165e-06,5.916927e-06,0.0010525645,2.206903e-06,5.929298e-06,3.651548e-06,2.836403e-05,2.0770654e-05,5.4225466e-06,3.6797803e-06,0.008323267,8.693313e-06,5.862455e-06,0.00011452921,3.432971e-05,0.00072218926,7.691544e-06,8.228498e-06,6.6077655e-07,2.0253236e-05,3.0227047e-06,1.4000298e-05,9.364407e-06,6.4356675e-05,5.4072198e-06,6.2055124e-06,4.789051e-06,4.0223782e-05,1.336061e-06,2.8639688e-06,0.011179391,5.483871e-06,1.2216675e-06,5.414571e-05,0.0014651059,5.0958795e-05,4.1681727e-05,1.5077727e-06,7.966353e-05,1.1413074e-05,0.0818311,5.2248674e-06,0.00021420435,0.0048172018,1.9192503e-05,4.9749768e-05,4.177148e-06,2.4221358e-06,0.00011318238
<DATA_ROOT>/tourism_pic/test/Group photo/0489534db3c2e2ec93287eae3b062c4d.jpg,1,Group photo,1,Group photo,42,selfie,48,sunbathing,True,0.00017614056,0.82908267,4.3857315e-05,6.5660142e-06,3.0267795e-05,0.0011707608,6.659639e-06,1.3314357e-05,7.551215e-05,0.00014251597,9.116795e-05,8.4667045e-06,8.252633e-06,6.8323884e-06,3.7838246e-05,0.00045494686,6.2860845e-06,5.5348205e-06,0.0012669838,4.539273e-05,5.433441e-05,0.00017108866,0.000120517194,0.0001913352,7.832356e-06,1.921393e-05,5.1618866e-07,3.258136e-05,1.2537608e-05,1.3025765e-05,4.9647274e-06,0.0024656053,3.673338e-05,3.5434064e-06,4.880418e-05,3.1073818e-05,5.189127e-07,5.172439e-06,0.0018898827,3.1570264e-05,1.759364e-06,5.7982932e-05,0.13873397,0.00053348904,0.0014545143,1.0951359e-05,0.008003691,7.428829e-05,0.008221859,6.161018e-05,0.00014789808,0.0045215636,3.5324058e-05,0.00013231127,5.3708845e-06,2.2079114e-06,0.00018035923
<DATA_ROOT>/tourism_pic/test/Group photo/7090483a18e3e86501ee0f8aae734e0f.jpg,1,Group photo,1,Group photo,42,selfie,18,couple,True,2.5506008e-05,0.9914922,2.8728418e-05,9.954913e-07,0.00023225359,7.049235e-05,7.903846e-07,4.076982e-06,1.9124882e-05,6.1161204e-06,4.637978e-06,4.039672e-06,1.4555883e-05,1.6639266e-05,4.445456e-05,2.4217145e-05,2.6748287e-06,4.9059367e-06,0.0016794978,5.3745484e-06,2.1511421e-05,5.072021e-05,0.00064795744,0.00028525805,3.4082134e-06,3.6319432e-06,7.5172443e-07,7.678125e-06,2.836118e-06,4.8073784e-06,3.5700743e-06,0.00019995026,2.9785992e-06,4.423851e-06,3.399373e-05,5.1847e-05,7.6255003e-07,2.9605847e-06,1.893415e-05,6.3064163e-06,1.4250007e-06,2.5630121e-05,0.0024761742,8.052322e-05,0.00065173785,1.932593e-06,0.00050481746,3.7499238e-05,0.000180138,2.125886e-05,4.0505838e-05,0.0007664877,2.4515513e-05,0.00011116497,7.153661e-06,2.1526596e-06,3.118583e-05
<DATA_ROOT>/tourism_pic/test/Group photo/84789c6190a882c4a453f21d09f0fd75.jpg,1,Group photo,1,Group photo,51,tour group,22,exhibition hall,True,0.00021376126,0.9412429,4.5830442e-05,1.516432e-06,3.7786251e-06,7.306383e-05,1.2207512e-07,3.9040183e-06,1.167634e-05,2.6770878e-05,7.191321e-06,9.421134e-06,4.0063155e-06,2.0586913e-05,3.1507123e-05,9.387752e-06,3.0937629e-06,6.543802e-06,6.5431814e-05,7.776235e-06,4.6888626e-06,3.6174737e-05,0.00064543483,4.5765537e-05,2.9280823e-06,2.2793317e-06,2.2316715e-06,7.307596e-05,1.0728002e-05,3.827646e-06,9.226005e-06,0.00018844515,6.8045942e-06,5.512463e-06,7.834285e-05,1.4884408e-06,2.8176607e-06,9.454494e-07,9.870797e-06,2.067974e-06,4.714214e-06,3.3765995e-05,0.0002882261,6.1381825e-06,7.167973e-06,1.1386213e-06,2.7184562e-06,1.636343e-05,1.6557035e-06,9.9895515e-06,1.34235015e-05,0.056542743,3.3703454e-05,3.865978e-05,6.1712167e-06,1.0883509e-06,7.156378e-05
<DATA_ROOT>/tourism_pic/test/Group photo/b73bf2c15e9344f4cfb5174e424cdf9f.jpg,1,Group photo,1,Group photo,51,tour group,49,temple,True,0.00037838123,0.9788342,1.6827073e-05,1.8632196e-05,3.279964e-06,6.3983374e-05,4.9740186e-07,3.6796002e-05,4.899268e-05,5.0837356e-05,4.1203493e-06,3.1703428e-06,4.4830278e-05,6.798324e-06,0.00019352233,5.7227244e-05,2.1399765e-05,4.9320242e-06,0.00038351896,7.2536245e-06,1.1617331e-05,2.425938e-05,0.00018231444,0.000114377726,1.2065054e-05,1.7501929e-05,5.42601e-07,1.4066305e-05,1.1522463e-05,1.0260749e-05,4.9164046e-06,3.7372178e-05,3.9296952e-05,1.5298361e-05,5.9538906e-06,3.2194516e-06,5.389436e-07,1.3348889e-05,2.8791037e-05,7.885416e-05,2.1054805e-06,0.00010334684,0.00045513088,3.115661e-05,1.7725299e-05,3.9992716e-07,2.0843285e-05,1.2507037e-05,8.339783e-06,0.00049235794,1.8028795e-05,0.017828368,3.1260824e-06,0.00014425452,3.389805e-06,1.5355776e-05,3.8330083e-05
<DATA_ROOT>/tourism_pic/test/Group photo/c2514705e7e68c4e9fd477180f69669d.jpg,1,Group photo,1,Group photo,51,tour group,15,city walk,True,8.295705e-05,0.97042143,6.069881e-05,5.741687e-07,9.196087e-06,6.984632e-05,1.1574184e-06,9.72172e-07,0.00011836947,8.4538384e-05,2.9659964e-06,3.794906e-06,6.2108347e-06,2.0594448e-06,1.2273962e-05,0.0034136053,5.7648717e-06,3.862741e-06,0.0009865351,9.538027e-06,4.28145e-06,0.0023259502,0.00020413283,0.00019668929,3.0708338e-07,8.726199e-06,1.9298247e-06,0.00013380617,4.5257107e-06,2.9011321e-06,4.7733156e-06,2.1816319e-05,5.373882e-06,2.4591623e-06,1.134946e-05,8.155075e-05,1.4841803e-06,1.2913297e-05,1.9291872e-05,1.4890326e-05,3.5424586e-07,0.0001442153,0.00063949055,3.486251e-05,0.002160025,2.5296404e-06,2.4712594e-05,3.9465915e-05,0.0003736246,5.3647877e-06,0.00016773358,0.017926006,3.737584e-05,7.426442e-05,2.9038727e-06,2.6211271e-06,8.915738e-06
<DATA_ROOT>/tourism_pic/test/Group photo/522c4e28e81939bb043b74815bc74895.jpg,1,Group photo,1,Group photo,51,tour group,42,selfie,True,0.0001563683,0.85960233,4.893626e-05,1.1507038e-06,8.24995e-06,0.0011140116,1.1126498e-06,2.1509236e-06,1.7979552e-05,6.260118e-05,7.105343e-05,2.1700223e-05,1.2112113e-05,5.6549306e-05,8.527176e-05,6.925487e-05,6.673626e-06,6.220922e-05,0.00014490806,5.722612e-06,5.481414e-06,0.0005465155,0.0011666728,6.642491e-05,2.7424053e-06,3.1663058e-06,1.2576912e-05,6.985332e-05,0.00017606096,1.0782563e-05,9.403014e-06,2.723947e-05,7.885547e-06,4.7823996e-05,2.3886641e-05,5.6495617e-05,8.216548e-06,2.090052e-06,1.5766711e-05,1.7413844e-06,7.176176e-06,6.351197e-05,0.0031119997,1.6133405e-05,2.3818173e-05,4.806331e-05,5.8053425e-05,9.524276e-06,2.3770147e-06,3.0215653e-05,0.00030535884,0.13221635,0.00012578814,0.000108670945,6.5552154e-06,5.314157e-06,5.0005106e-05
<DATA_ROOT>/tourism_pic/test/Group photo/09aaae64644148a7be36061312651c03.jpg,1,Group photo,1,Group photo,51,tour group,42,selfie,True,7.0299524e-05,0.92678285,4.0230414e-05,1.0281261e-06,6.334842e-06,0.0009444821,5.9886514e-07,1.5939169e-06,1.6944026e-05,4.0823285e-05,9.5114465e-06,7.5605126e-06,1.3907688e-05,2.5383592e-06,1.884738e-05,4.856955e-05,5.815606e-06,2.685402e-06,0.0052420585,5.4449583e-06,5.2953515e-06,5.186192e-05,7.6192046e-05,0.00035586284,1.8663482e-06,2.823506e-06,2.903252e-06,1.8693327e-05,8.772439e-06,9.5823725e-06,1.1229091e-05,0.00018080058,3.0859308e-06,8.4155445e-06,5.8713113e-06,1.2684342e-05,1.6694008e-06,1.2766398e-06,1.2502061e-05,8.220033e-06,6.205798e-07,0.00010456672,0.008097794,0.00012320571,5.3454947e-05,3.181782e-06,7.5981756e-05,1.5824295e-05,8.401223e-06,1.7845226e-05,0.0001327636,0.057075195,4.0514555e-05,0.0001602174,6.215527e-06,3.0375372e-06,3.93404e-05
<DATA_ROOT>/tourism_pic/test/Group photo/0d00ee3f38952bc66cfeec1075a15ff7.jpg,1,Group photo,1,Group photo,51,tour group,22,exhibition hall,True,3.6967956e-06,0.9954946,8.151155e-06,1.9056641e-06,1.4708155e-05,8.274134e-06,2.149129e-07,3.3695615e-06,4.5432093e-06,5.4040925e-06,4.00252e-07,5.042299e-07,1.8803585e-05,6.025873e-06,0.00015158618,1.426001e-05,2.1578894e-06,3.0738385e-05,0.00013283308,1.9389627e-06,2.1677828e-05,3.532747e-05,0.0004556274,3.301782e-05,5.620377e-07,3.5219002e-06,1.588445e-07,2.8138975e-06,2.7394847e-07,2.8712307e-06,3.7964148e-07,0.00012235127,4.6179766e-06,1.1017994e-06,4.9132355e-05,0.00015924197,2.0696672e-07,3.7101836e-05,5.7957664e-06,1.1158019e-06,4.1646538e-07,5.705573e-06,0.00021759779,1.1495783e-05,0.00020922902,7.559871e-07,1.8389559e-05,7.2256153e-06,2.3203082e-05,4.9683455e-05,0.00013734274,0.0024305934,1.3558266e-05,2.374069e-05,2.3540654e-06,6.895075e-07,6.7510136e-06
<DATA_ROOT>/tourism_pic/test/Group photo/b65bb1a539e3aefbace59ed1b820fb0e.jpg,1,Group photo,51,tour group,28,hiking,1,Group photo,True,9.01657e-06,0.005386555,1.6473074e-05,4.3973523e-06,1.4892026e-06,0.0032398067,4.929885e-06,8.0240284e-07,7.288414e-06,5.8567653e-05,0.000111257265,3.640671e-05,3.034979e-06,9.473141e-06,1.3525617e-05,6.580669e-05,1.7982487e-05,1.2083439e-06,4.860349e-05,3.503624e-05,3.2381755e-07,1.0554033e-05,9.222263e-06,2.1656915e-05,6.1309547e-06,3.3293378e-07,4.2750785e-06,5.2607033e-06,0.015084997,3.585691e-05,1.45320855e-05,1.0001066e-06,1.8205325e-05,0.00022043292,5.1443903e-06,4.315023e-06,1.8345652e-06,1.1377786e-06,1.1101386e-05,5.7398906e-06,2.2871664e-07,2.1309083e-05,2.781758e-05,9.9580204e-05,2.0740385e-06,1.4038339e-05,0.004091892,3.5871599e-06,4.89475e-06,8.6216105e-06,3.5830296e-06,0.97085494,3.5199206e-05,0.00025515078,1.31053275e-05,2.033291e-06,2.8170243e-05
<DATA_ROOT>/tourism_pic/test/Group photo/8ed3b0ad08b6405d7c167053e936e681.jpg,1,Group photo,1,Group photo,42,selfie,51,tour group,True,0.0019179526,0.8979799,0.00045362962,2.2644068e-05,0.00016799271,0.0017345112,3.6690162e-05,3.540492e-05,0.00051728915,0.00025955326,0.00010702979,9.870151e-05,0.00012273484,6.5586304e-05,0.0006108843,0.0025865594,4.9096765e-05,2.740706e-05,0.0147927785,0.0003637002,8.817676e-05,0.0024402838,0.0021136587,0.011762874,8.428321e-06,0.00012148554,8.315032e-06,0.00021512099,0.00011550892,0.00010391645,2.6833011e-05,0.00069675676,8.4817206e-05,5.473537e-05,0.0001048252,0.00023771473,3.724899e-06,3.9584527e-05,0.00023859642,0.00013721184,2.5603897e-05,0.00049796863,0.02356164,0.0018087358,0.0030137794,3.8159516e-05,0.0068295356,0.00033991883,0.0022211792,0.0005159087,0.0007099572,0.017151318,0.000345989,0.0013248146,3.6979967e-05,4.2096137e-05,0.0009837548
<DATA_ROOT>/tourism_pic/test/Group photo/4d94dda93c5de0ae5d4107a3495def32.jpg,1,Group photo,1,Group photo,51,tour group,42,selfie,True,6.614353e-05,0.9974421,4.2549023e-06,5.0184485e-07,2.3081052e-06,2.288922e-05,7.639783e-08,1.851568e-06,2.4522365e-06,2.5052047e-06,3.2032096e-06,1.07882e-06,1.7752978e-06,3.211652e-06,7.643133e-05,1.550038e-06,1.0523789e-06,9.492435e-06,2.1124577e-05,2.6377045e-06,6.895739e-06,1.2152502e-05,8.1309685e-05,3.5688085e-05,1.1179378e-06,3.0978608e-06,3.9016047e-07,4.1481085e-06,9.852453e-07,1.3864455e-06,1.7907101e-06,0.00035130724,4.7292715e-06,1.2848747e-06,1.1132231e-05,1.7548057e-06,6.4161895e-07,4.063098e-07,2.8572667e-05,3.4842958e-07,1.2324648e-06,8.860605e-06,0.00035278988,2.9775076e-06,4.6231826e-06,2.416698e-07,2.6607102e-06,3.6783024e-06,5.526264e-06,2.2336186e-05,1.0689868e-05,0.0012898906,8.892367e-06,4.9303835e-05,1.9865563e-06,4.850373e-07,1.782614e-05
